County,ED,AD,Site Name,Site Address
New York,018,70,Wadleigh High School,215 West 114 Street
New York,019,70,Wyatt T. Walker Senior Housing,2177 Frederick Douglas Boulevard
New York,020,70,Wadleigh High School,215 West 114 Street
New York,021,70,Pelham Fritz Recreation Center,18 Mt Morris Park West
New York,022,70,PS 154,250 West 127 Street
New York,023,70,PS 154,250 West 127 Street
New York,024,70,PS 154,250 West 127 Street
New York,025,70,PS 154,250 West 127 Street
New York,026,70,Oberia Dempsey Ctr,127 West 127 Street
New York,027,70,Harlem Renaissance HS,22 East 128 Street
New York,028,70,Oberia Dempsey Ctr,127 West 127 Street
New York,029,70,Oberia Dempsey Ctr,127 West 127 Street
New York,030,70,PS 154,250 West 127 Street
New York,031,70,St Nicholas Sr Ctr,210 West 131 Street
New York,032,70,St Nicholas Sr Ctr,210 West 131 Street
New York,033,70,St Nicholas Sr Ctr,210 West 131 Street
New York,034,70,PS 175,175 West 134 Street
New York,035,70,PS 175,175 West 134 Street
New York,036,70,PS 133,2121 5 Avenue
New York,037,70,PS 133,2121 5 Avenue
New York,038,70,PS 133,2121 5 Avenue
New York,039,70,PS 133,2121 5 Avenue
New York,040,70,PS 175,175 West 134 Street
New York,041,70,PS 175,175 West 134 Street
New York,042,70,PS 175,175 West 134 Street
New York,043,70,PS 175,175 West 134 Street
New York,044,70,PS 175,175 West 134 Street
New York,045,70,PS 175,175 West 134 Street
New York,046,70,Riverton Apts,2200 Madison Avenue
New York,047,70,Riverton Apts,2200 Madison Avenue
New York,048,70,Salvation Army Harlem Temple Corps Community Center,540 Lenox Avenue
New York,049,70,Salvation Army Harlem Temple Corps Community Center,540 Lenox Avenue
New York,050,70,Drew Hamilton Houses,220 West 143 Street
New York,051,70,Drew Hamilton Houses,220 West 143 Street
New York,052,70,Drew Hamilton Houses,220 West 143 Street
New York,053,70,Riverbend Housing,2301 5 Avenue
New York,054,70,Riverbend Housing,2301 5 Avenue
New York,055,70,Samuels Community Center,669 Malcolm X Boulevard
New York,056,70,Samuels Community Center,669 Malcolm X Boulevard
New York,057,70,Samuels Community Center,669 Malcolm X Boulevard
New York,058,70,Samuels Community Center,669 Malcolm X Boulevard
New York,059,70,Drew Hamilton Houses,220 West 143 Street
New York,060,70,Drew Hamilton Houses,220 West 143 Street
New York,061,70,Drew Hamilton Houses,220 West 143 Street
New York,062,70,PS 194,244 West 144 Street
New York,063,70,PS 194,244 West 144 Street
New York,064,70,PS 36,123 Morningside Drive
New York,065,70,PS 36,123 Morningside Drive
New York,066,70,PS 149,41 West 117 Street
New York,067,70,Gen Grant Houses IV,3150 Broadway
New York,068,70,The Riverside Church of NY,91 Claremont Avenue
New York,069,70,PS 192,500 West 138 Street
New York,070,70,Our Children's Foundation,527 West 125 Street
New York,071,70,3333 Broadway,3333A Broadway
New York,072,70,3333 Broadway,3333A Broadway
New York,073,70,Manhattanville Houses,545 West 126 Street
New York,074,70,The Balton,311 West 127 Street
New York,075,70,Manhattanville Houses II,1420 Amsterdam Avenue
New York,076,70,Manhattanville Houses II,1420 Amsterdam Avenue
New York,077,70,Manhattanville Houses III,95 Old Broadway
New York,078,70,Manhattanville Houses III,95 Old Broadway
New York,079,70,3333 Broadway,3333A Broadway
New York,080,70,PS 192,500 West 138 Street
New York,081,70,3333 Broadway,3333A Broadway
New York,082,70,PS 192,500 West 138 Street
New York,083,70,PS 192,500 West 138 Street
New York,084,70,"River View Towers, Inc.",626 Riverside Drive
New York,085,70,"River View Towers, Inc.",626 Riverside Drive
New York,086,70,PS 192,500 West 138 Street
New York,087,70,PS 192,500 West 138 Street
New York,088,70,PS 194,244 West 144 Street
New York,089,70,PS 194,244 West 144 Street
New York,090,70,PS 194,244 West 144 Street
New York,091,70,Antler Apartments,2079 8 Avenue
New York,092,70,PS 149,41 West 117 Street
New York,093,70,Pelham Fritz Recreation Center,18 Mt Morris Park West
New York,094,70,PS 192,500 West 138 Street
New York,095,70,PS 192,500 West 138 Street
New York,096,70,PS 192,500 West 138 Street
New York,097,70,PS 192,500 West 138 Street
New York,098,70,Drew Hamilton Houses,220 West 143 Street
New York,099,70,PS 192,500 West 138 Street
New York,100,70,Salvation Army Harlem Temple Corps Community Center,540 Lenox Avenue
New York,101,70,Salvation Army Harlem Temple Corps Community Center,540 Lenox Avenue
New York,102,70,The Balton,311 West 127 Street
New York,103,70,PS 154,250 West 127 Street
New York,104,70,Gen Grant Houses(NYCHA),75 La Salle Street
New York,105,70,PS 149,41 West 117 Street
New York,106,70,Antler Apartments,2079 8 Avenue
New York,107,70,Antler Apartments,2079 8 Avenue
New York,108,70,Wadleigh High School,215 West 114 Street
New York,109,70,PS 192,500 West 138 Street
New York,110,70,The Balton,311 West 127 Street
New York,111,70,PS 133,2121 5 Avenue
New York,001,71,Castle Gardens,625 West 140 Street
New York,002,71,"River View Towers, Inc.",626 Riverside Drive
New York,003,71,Castle Gardens,625 West 140 Street
New York,004,71,Castle Gardens,625 West 140 Street
New York,005,71,PS 153,1750 Amsterdam Avenue
New York,006,71,PS 153,1750 Amsterdam Avenue
New York,007,71,PS 153,1750 Amsterdam Avenue
New York,008,71,PS 153,1750 Amsterdam Avenue
New York,009,71,PS 153,1750 Amsterdam Avenue
New York,010,71,PS 48,4360 Broadway
New York,011,71,Jackie Robinson Recreation Center (Parks),85 Bradhurst Avenue
New York,012,71,PS 194,244 West 144 Street
New York,013,71,PS 194,244 West 144 Street
New York,014,71,PS 194,244 West 144 Street
New York,015,71,PS 194,244 West 144 Street
New York,016,71,Samuels Community Center,669 Malcolm X Boulevard
New York,017,71,Samuels Community Center,669 Malcolm X Boulevard
New York,018,71,Esplanade Gardens,129 West 147 Street
New York,019,71,Esplanade Gardens,129 West 147 Street
New York,020,71,Esplanade Gardens,129 West 147 Street
New York,021,71,HCCI (Harlem Congregation for Community Improvement),267 West 152 Street
New York,022,71,HCCI (Harlem Congregation for Community Improvement),267 West 152 Street
New York,023,71,Henry Brooks Senior House,304 West 154 Street
New York,024,71,PS 28,475 West 155 Street
New York,025,71,PS 28,475 West 155 Street
New York,026,71,Hamilton Hgts Terrace,1833 Amsterdam Avenue
New York,027,71,PS 153,1750 Amsterdam Avenue
New York,028,71,PS 153,1750 Amsterdam Avenue
New York,029,71,PS 153,1750 Amsterdam Avenue
New York,030,71,PS 153,1750 Amsterdam Avenue
New York,031,71,PS 153,1750 Amsterdam Avenue
New York,032,71,PS 153,1750 Amsterdam Avenue
New York,033,71,21st Century Leadership Academy,501 West 152 Street
New York,034,71,21st Century Leadership Academy,501 West 152 Street
New York,035,71,21st Century Leadership Academy,501 West 152 Street
New York,036,71,21st Century Leadership Academy,501 West 152 Street
New York,037,71,21st Century Leadership Academy,501 West 152 Street
New York,038,71,Mary McLeod Bethune Gardens Community Center,1949 Amsterdam Avenue
New York,039,71,PS 28,475 West 155 Street
New York,040,71,Boricua College,3755 Broadway
New York,041,71,Boricua College,3755 Broadway
New York,042,71,PS 28,475 West 155 Street
New York,043,71,Community Health Academy of The Heights,504 West 158 Street
New York,044,71,PS 28,475 West 155 Street
New York,045,71,Community Health Academy of The Heights,504 West 158 Street
New York,046,71,158th & Riverside Drive Housing Co. Inc.,156-20 Riverside Drive West
New York,047,71,158th & Riverside Drive Housing Co. Inc.,156-20 Riverside Drive West
New York,048,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,049,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,050,71,Community Health Academy of The Heights,504 West 158 Street
New York,051,71,PS 28,475 West 155 Street
New York,052,71,Community Health Academy of The Heights,504 West 158 Street
New York,053,71,Community Health Academy of The Heights,504 West 158 Street
New York,054,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,055,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,056,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,057,71,Community Health Academy of The Heights,504 West 158 Street
New York,058,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,059,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,060,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,061,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,062,71,The Alianza Dominicana Triangle Building,530 West 166 Street
New York,063,71,PS 173,306 Ft Washington Avenue
New York,064,71,PS 173,306 Ft Washington Avenue
New York,065,71,PS 173,306 Ft Washington Avenue
New York,066,71,PS 173,306 Ft Washington Avenue
New York,067,71,PS 173,306 Ft Washington Avenue
New York,068,71,HCCI (Harlem Congregation for Community Improvement),267 West 152 Street
New York,069,71,PS 173,306 Ft Washington Avenue
New York,070,71,PS 173,306 Ft Washington Avenue
New York,071,71,PS 153,1750 Amsterdam Avenue
New York,072,71,Holy Rood Church,717 West 179 Street
New York,073,71,Holy Rood Church,717 West 179 Street
New York,074,71,Holy Rood Church,717 West 179 Street
New York,075,71,Fort Washington Collegiate Church,729 West 181 Street
New York,076,71,Fort Washington Collegiate Church,729 West 181 Street
New York,077,71,Fort Washington Collegiate Church,729 West 181 Street
New York,078,71,Fort Washington Collegiate Church,729 West 181 Street
New York,079,71,Fort Washington Collegiate Church,729 West 181 Street
New York,080,71,Fort Washington Collegiate Church,729 West 181 Street
New York,081,71,K'Hal Adath Jeshurun,90 Bennett Avenue
New York,082,71,K'Hal Adath Jeshurun,90 Bennett Avenue
New York,083,71,Fort Tryon Center for Rehabilitation & Nursing,801 West 190 Street
New York,084,71,Fort Tryon Center for Rehabilitation & Nursing,801 West 190 Street
New York,085,71,Fort Tryon Center for Rehabilitation & Nursing,801 West 190 Street
New York,086,71,PS 52,650 Academy Street
New York,087,71,Polo Ground Sr Ctr,2965 8 Avenue
New York,088,71,Polo Ground Sr Ctr,2965 8 Avenue
New York,089,71,PS 46,2987 8 Avenue
New York,090,71,PS 46,2987 8 Avenue
New York,091,71,PS 46,2987 8 Avenue
New York,092,71,158th & Riverside Drive Housing Co. Inc.,156-20 Riverside Drive West
New York,093,71,Community Health Academy of The Heights,504 West 158 Street
New York,094,71,Jackie Robinson Recreation Center (Parks),85 Bradhurst Avenue
New York,095,71,21st Century Leadership Academy,501 West 152 Street
New York,096,71,Community Health Academy of The Heights,504 West 158 Street
New York,097,71,Holy Rood Church,717 West 179 Street
New York,098,71,PS 173,306 Ft Washington Avenue
New York,099,71,PS 173,306 Ft Washington Avenue
New York,100,71,Ft Washington Serv For Eld/Riverstone Senior Life Services,99 Ft Washington Avenue
New York,101,71,21st Century Leadership Academy,501 West 152 Street
New York,102,71,Jackie Robinson Recreation Center (Parks),85 Bradhurst Avenue
New York,103,71,PS 153,1750 Amsterdam Avenue
New York,104,71,PS 153,1750 Amsterdam Avenue
New York,105,71,21st Century Leadership Academy,501 West 152 Street
New York,106,71,PS 153,1750 Amsterdam Avenue
New York,107,71,Jackie Robinson Recreation Center (Parks),85 Bradhurst Avenue
New York,108,71,Community Health Academy of The Heights,504 West 158 Street
New York,109,71,Samuels Community Center,669 Malcolm X Boulevard
New York,001,72,PS 28,475 West 155 Street
New York,002,72,Gregorio Luperone HS,501 West 165 Street
New York,003,72,The Alianza Dominicana Triangle Building,530 West 166 Street
New York,004,72,The Alianza Dominicana Triangle Building,530 West 166 Street
New York,005,72,The Alianza Dominicana Triangle Building,530 West 166 Street
New York,006,72,The Alianza Dominicana Triangle Building,530 West 166 Street
New York,007,72,The Mirabal Sisters School,21 Jumel Place
New York,008,72,PS 173,306 Ft Washington Avenue
New York,009,72,The Mirabal Sisters School,21 Jumel Place
New York,010,72,PS 173,306 Ft Washington Avenue
New York,011,72,The Mirabal Sisters School,21 Jumel Place
New York,012,72,PS 173,306 Ft Washington Avenue
New York,013,72,PS 143,515 West 182 Street
New York,014,72,PS 143,515 West 182 Street
New York,015,72,PS 143,515 West 182 Street
New York,016,72,PS 143,515 West 182 Street
New York,017,72,PS 132,185 Wadsworth Avenue
New York,018,72,PS 132,185 Wadsworth Avenue
New York,019,72,K'Hal Adath Jeshurun,90 Bennett Avenue
New York,020,72,PS 132,185 Wadsworth Avenue
New York,021,72,PS 143,515 West 182 Street
New York,022,72,PS 143,515 West 182 Street
New York,023,72,PS 189,2580 Amsterdam Avenue
New York,024,72,George Washington High School,549 Audubon Avenue
New York,025,72,George Washington High School,549 Audubon Avenue
New York,026,72,PS 48,4360 Broadway
New York,027,72,George Washington High School,549 Audubon Avenue
New York,028,72,PS 189,2580 Amsterdam Avenue
New York,029,72,PS 189,2580 Amsterdam Avenue
New York,030,72,George Washington High School,549 Audubon Avenue
New York,031,72,Isabella Geriatric Center,515 Audubon Avenue
New York,032,72,Inwood Towers,11 Fort George Hill
New York,033,72,Isabella Geriatric Center,515 Audubon Avenue
New York,034,72,George Washington High School,549 Audubon Avenue
New York,035,72,George Washington High School,549 Audubon Avenue
New York,036,72,Inwood Towers,11 Fort George Hill
New York,037,72,K'Hal Adath Jeshurun,90 Bennett Avenue
New York,038,72,PS 48,4360 Broadway
New York,039,72,PS 152,93 Nagle Avenue
New York,040,72,PS 152,93 Nagle Avenue
New York,041,72,YM & YWHA (Nagle Ave),54 Nagle Avenue
New York,042,72,IS 218,4600 Broadway
New York,043,72,PS 152,93 Nagle Avenue
New York,044,72,PS 152,93 Nagle Avenue
New York,045,72,PS 152,93 Nagle Avenue
New York,046,72,PS 152,93 Nagle Avenue
New York,047,72,PS 52,650 Academy Street
New York,048,72,PS 52,650 Academy Street
New York,049,72,PS 52,650 Academy Street
New York,050,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,051,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,052,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,053,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,054,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,055,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,056,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,057,72,PS 52,650 Academy Street
New York,058,72,PS 52,650 Academy Street
New York,059,72,PS 52,650 Academy Street
New York,060,72,PS 52,650 Academy Street
New York,061,72,PS 52,650 Academy Street
New York,062,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,063,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,064,72,PS 52,650 Academy Street
New York,065,72,PS 98,530 West 212 Street
New York,066,72,Good Shepherd Church,104 Cooper Street
New York,067,72,Good Shepherd Church,104 Cooper Street
New York,068,72,PS/MS 278,421 West 219 Street
New York,069,72,PS/MS 278,421 West 219 Street
New York,070,72,PS 98,530 West 212 Street
New York,071,72,Marble Hill Community Center,5365 Broadway
New York,072,72,Marble Hill Community Center,5365 Broadway
New York,073,72,PS 52,650 Academy Street
New York,074,72,John F Kennedy HS,99 Terrace View Avenue
New York,075,72,John F Kennedy HS,99 Terrace View Avenue
New York,076,72,PS 152,93 Nagle Avenue
New York,077,72,PS 173,306 Ft Washington Avenue
New York,078,72,PS 173,306 Ft Washington Avenue
New York,079,72,PS 143,515 West 182 Street
New York,080,72,PS 153,1750 Amsterdam Avenue
New York,081,72,PS 52,650 Academy Street
New York,082,72,PS 153,1750 Amsterdam Avenue
New York,083,72,PS 153,1750 Amsterdam Avenue
New York,084,72,PS 52,650 Academy Street
New York,085,72,PS 153,1750 Amsterdam Avenue
New York,086,72,Marble Hill Community Center,5365 Broadway
New York,087,72,George Washington High School,549 Audubon Avenue
New York,088,72,George Washington High School,549 Audubon Avenue
New York,089,72,PS 189,2580 Amsterdam Avenue
New York,090,72,PS 132,185 Wadsworth Avenue
New York,091,72,YM & YWHA (Nagle Ave),54 Nagle Avenue
New York,092,72,Gregorio Luperone HS,501 West 165 Street
New York,093,72,PS 143,515 West 182 Street
New York,094,72,The Mirabal Sisters School,21 Jumel Place
New York,095,72,The Mirabal Sisters School,21 Jumel Place
New York,096,72,Washington Heights Academy (M366),202 Sherman Avenue
New York,097,72,Isabella Geriatric Center,515 Audubon Avenue
New York,001,73,PS 116,210 East 33 Street
New York,002,73,PS 116,210 East 33 Street
New York,003,73,PS 116,210 East 33 Street
New York,004,73,Norman Thomas HS,111 East 33 Street
New York,005,73,Norman Thomas HS,111 East 33 Street
New York,006,73,Fashion Institute of Technology,298 7 Avenue
New York,007,73,Norman Thomas HS,111 East 33 Street
New York,008,73,Norman Thomas HS,111 East 33 Street
New York,009,73,PS 116,210 East 33 Street
New York,010,73,PS 116,210 East 33 Street
New York,011,73,PS 116,210 East 33 Street
New York,012,73,Int'l Pre-School,330 East 45 Street
New York,013,73,YM & YWHA (Lex. Ave),1395 Lexington Avenue
New York,014,73,Int'l Pre-School,330 East 45 Street
New York,015,73,Int'l Pre-School,330 East 45 Street
New York,016,73,PS 59,233 East 56 Street
New York,017,73,MS 114,331 East 91 Street
New York,018,73,PS 59,233 East 56 Street
New York,019,73,PS 59,233 East 56 Street
New York,020,73,PS 59,233 East 56 Street
New York,021,73,PS 59,233 East 56 Street
New York,022,73,PS 59,233 East 56 Street
New York,023,73,PS 59,233 East 56 Street
New York,024,73,Knickerbocker Plaza,1751 2nd Avenue
New York,025,73,PS 59,233 East 56 Street
New York,026,73,PS 59,233 East 56 Street
New York,027,73,HS of Art & Design,249 East 56 Street
New York,028,73,HS of Art & Design,249 East 56 Street
New York,029,73,HS of Art & Design,249 East 56 Street
New York,030,73,PS 198,1700 3 Avenue
New York,031,73,PS 198,1700 3 Avenue
New York,032,73,HS of Art & Design,249 East 56 Street
New York,033,73,HS of Art & Design,249 East 56 Street
New York,034,73,HS of Art & Design,249 East 56 Street
New York,035,73,HS of Art & Design,249 East 56 Street
New York,036,73,HS of Art & Design,249 East 56 Street
New York,037,73,HS of Art & Design,249 East 56 Street
New York,038,73,HS of Art & Design,249 East 56 Street
New York,039,73,HS of Art & Design,249 East 56 Street
New York,040,73,HS of Art & Design,249 East 56 Street
New York,041,73,HS of Art & Design,249 East 56 Street
New York,042,73,PS 59,233 East 56 Street
New York,043,73,53rd Street Library,18 West 53 Street
New York,044,73,PS 198,1700 3 Avenue
New York,045,73,PS 59,233 East 56 Street
New York,046,73,PS 59,233 East 56 Street
New York,047,73,HS of Art & Design,249 East 56 Street
New York,048,73,HS of Art & Design,249 East 56 Street
New York,049,73,YM & YWHA (Lex. Ave),1395 Lexington Avenue
New York,050,73,PS 183,408 East 67 Street
New York,051,73,Julia Richman Education Campus,302 East 68 Street
New York,052,73,Julia Richman Education Campus,302 East 68 Street
New York,053,73,Hunter College,128 East 68 Street
New York,054,73,Julia Richman Education Campus,302 East 68 Street
New York,055,73,Julia Richman Education Campus,302 East 68 Street
New York,056,73,Hunter College,128 East 68 Street
New York,057,73,Julia Richman Education Campus,302 East 68 Street
New York,058,73,Hunter College,128 East 68 Street
New York,059,73,Julia Richman Education Campus,302 East 68 Street
New York,060,73,Hunter College,128 East 68 Street
New York,061,73,Hunter College,128 East 68 Street
New York,062,73,St. Jean Baptiste High School,173 East 75 Street
New York,063,73,St. Jean Baptiste High School,173 East 75 Street
New York,064,73,St. Jean Baptiste High School,173 East 75 Street
New York,065,73,Robert Wagner Middle School,225 East 75 Street
New York,066,73,St. Jean Baptiste High School,173 East 75 Street
New York,067,73,St. Jean Baptiste High School,173 East 75 Street
New York,068,73,Robert Wagner Middle School,225 East 75 Street
New York,069,73,Robert Wagner Middle School,225 East 75 Street
New York,070,73,Robert Wagner Middle School,225 East 75 Street
New York,071,73,PS 6,45 East 81 Street
New York,072,73,PS 6,45 East 81 Street
New York,073,73,PS 6,45 East 81 Street
New York,074,73,PS 6,45 East 81 Street
New York,075,73,PS 290 (Manh New School),311 East 82 Street
New York,076,73,PS 169,110 East 88 Street
New York,077,73,PS 6,45 East 81 Street
New York,078,73,PS 169,110 East 88 Street
New York,079,73,PS 169,110 East 88 Street
New York,080,73,PS 169,110 East 88 Street
New York,081,73,PS 169,110 East 88 Street
New York,082,73,PS 169,110 East 88 Street
New York,083,73,PS 169,110 East 88 Street
New York,084,73,Knickerbocker Plaza,1751 2nd Avenue
New York,085,73,PS 169,110 East 88 Street
New York,086,73,PS 169,110 East 88 Street
New York,087,73,PS 169,110 East 88 Street
New York,088,73,Church Heavenly Rest,2 East 90 Street
New York,089,73,YM & YWHA (Lex. Ave),1395 Lexington Avenue
New York,090,73,1619 3rd Avenue,1619 3 Avenue
New York,091,73,1619 3rd Avenue,1619 3 Avenue
New York,092,73,Knickerbocker Plaza,1751 2nd Avenue
New York,093,73,MS 114,331 East 91 Street
New York,094,73,Church Heavenly Rest,2 East 90 Street
New York,095,73,PS 169,110 East 88 Street
New York,096,73,PS 6,45 East 81 Street
New York,097,73,PS 169,110 East 88 Street
New York,098,73,PS 169,110 East 88 Street
New York,099,73,PS 290 (Manh New School),311 East 82 Street
New York,100,73,HS of Art & Design,249 East 56 Street
New York,101,73,HS of Art & Design,249 East 56 Street
New York,102,73,Recreation Center 54,348 East 54 Street
New York,103,73,Recreation Center 54,348 East 54 Street
New York,104,73,St. Jean Baptiste High School,173 East 75 Street
New York,105,73,St. Jean Baptiste High School,173 East 75 Street
New York,106,73,Armenian Church,630 2 Avenue
New York,107,73,Armenian Church,630 2 Avenue
New York,001,74,Masaryk Towers,77 Columbia Street
New York,002,74,Bard H.S.E.C.- 97,525 East Houston Street
New York,003,74,Bard H.S.E.C.- 97,525 East Houston Street
New York,004,74,Bard H.S.E.C.- 97,525 East Houston Street
New York,005,74,Bard H.S.E.C.- 97,525 East Houston Street
New York,006,74,PS 140,123 Ridge Street
New York,007,74,PS 20,166 Essex Street
New York,008,74,PS 140,123 Ridge Street
New York,009,74,PS 140,123 Ridge Street
New York,010,74,PS 15,333 East 4 Street
New York,011,74,PS 188 Or 196,442 East Houston Street
New York,012,74,PS 188 Or 196,442 East Houston Street
New York,013,74,PS 188 Or 196,442 East Houston Street
New York,014,74,Boys & Girls Republic,888 East 6 Street
New York,015,74,PS 15,333 East 4 Street
New York,016,74,PS 15,333 East 4 Street
New York,017,74,PS 15,333 East 4 Street
New York,018,74,PS 63,121 East 3 Street
New York,019,74,Village View Housing,175 East 4 Street
New York,020,74,Village View Housing,175 East 4 Street
New York,021,74,Village View Housing,175 East 4 Street
New York,022,74,Lower East Side Girls Club,101 Avenue D
New York,023,74,Theater For New City,155 1 Avenue
New York,024,74,Lower East Side Girls Club,101 Avenue D
New York,025,74,PS 34,730 East 12 Street
New York,026,74,Boys & Girls Republic,888 East 6 Street
New York,027,74,PS 34,730 East 12 Street
New York,028,74,PS 34,730 East 12 Street
New York,029,74,PS 34,730 East 12 Street
New York,030,74,PS 34,730 East 12 Street
New York,031,74,Village East Towers,170 Avenue C
New York,032,74,Village East Towers,170 Avenue C
New York,033,74,Theater For New City,155 1 Avenue
New York,034,74,Theater For New City,155 1 Avenue
New York,035,74,Campos Community Center,611 East 13 Street
New York,036,74,Sirovich Senior Center,331 East 12 Street
New York,037,74,Campos Community Center,611 East 13 Street
New York,038,74,Campos Community Center,611 East 13 Street
New York,039,74,Stuyvesant Town IV,283 Avenue C
New York,040,74,Stuyvesant Town V,545 East 14 Street
New York,041,74,Stuyvesant Town V,545 East 14 Street
New York,042,74,Stuyvesant Town II,10 Stuyvesant Oval
New York,043,74,Stuyvesant Town II,10 Stuyvesant Oval
New York,044,74,Stuyvesant Town IV,283 Avenue C
New York,045,74,Peter Cooper Village,360 1 Avenue
New York,046,74,Stuyvesant Town IX,451 East 14 Street
New York,047,74,Stuyvesant Town IX,451 East 14 Street
New York,048,74,Stuyvesant Town IX,451 East 14 Street
New York,049,74,Peter Cooper Village,360 1 Avenue
New York,050,74,Peter Cooper Village,360 1 Avenue
New York,051,74,Peter Cooper Village,360 1 Avenue
New York,052,74,Peter Cooper Village,360 1 Avenue
New York,053,74,Stuyvesant Town V,545 East 14 Street
New York,054,74,NYU The Palladium,133 East 13 Street
New York,055,74,NYU The Palladium,133 East 13 Street
New York,056,74,Baruch Coll Newman Hall,137 East 22 Street
New York,057,74,Baruch College Vertical Campus,55 Lexington Avenue
New York,058,74,NYU The Palladium,133 East 13 Street
New York,059,74,NYU The Palladium,133 East 13 Street
New York,060,74,Baruch Coll Newman Hall,137 East 22 Street
New York,061,74,PS 47(Sch for Hearing Impaired),225 East 23 Street
New York,062,74,PS 47(Sch for Hearing Impaired),225 East 23 Street
New York,063,74,Baruch Coll Newman Hall,137 East 22 Street
New York,064,74,PS 47(Sch for Hearing Impaired),225 East 23 Street
New York,065,74,PS 47(Sch for Hearing Impaired),225 East 23 Street
New York,066,74,PS 47(Sch for Hearing Impaired),225 East 23 Street
New York,067,74,Baruch College Vertical Campus,55 Lexington Avenue
New York,068,74,Baruch College Vertical Campus,55 Lexington Avenue
New York,069,74,Renwick Gardens,332 East 29 Street
New York,070,74,Renwick Gardens,332 East 29 Street
New York,071,74,Peter Cooper Village,360 1 Avenue
New York,072,74,PS 47(Sch for Hearing Impaired),225 East 23 Street
New York,073,74,Peter Cooper Village,360 1 Avenue
New York,074,74,PS 47(Sch for Hearing Impaired),225 East 23 Street
New York,075,74,PS 47(Sch for Hearing Impaired),225 East 23 Street
New York,076,74,Renwick Gardens,332 East 29 Street
New York,077,74,Renwick Gardens,332 East 29 Street
New York,078,74,Renwick Gardens,332 East 29 Street
New York,079,74,Waterside Plaza,15 Waterside Plaza
New York,080,74,Waterside Plaza,15 Waterside Plaza
New York,081,74,Renwick Gardens,332 East 29 Street
New York,082,74,PS 116,210 East 33 Street
New York,083,74,Stuyvesant Town IV,283 Avenue C
New York,084,74,The River School/PS 281,425 East 35 Street
New York,085,74,Armenian Church,630 2 Avenue
New York,086,74,The River School/PS 281,425 East 35 Street
New York,087,74,Armenian Church,630 2 Avenue
New York,088,74,Windsor Tower,5 Tudor City Place
New York,089,74,Windsor Tower,5 Tudor City Place
New York,090,74,Prospect Tower,45 Tudor City Place
New York,091,74,Int'l Pre-School,330 East 45 Street
New York,092,74,Stuyvesant Town IV,283 Avenue C
New York,093,74,HS of Art & Design,249 East 56 Street
New York,094,74,HS of Art & Design,249 East 56 Street
New York,095,74,The River School/PS 281,425 East 35 Street
New York,096,74,Sirovich Senior Center,331 East 12 Street
New York,097,74,Sirovich Senior Center,331 East 12 Street
New York,098,74,Baruch College Vertical Campus,55 Lexington Avenue
New York,099,74,Village East Towers,170 Avenue C
New York,100,74,PS 63,121 East 3 Street
New York,101,74,PS 116,210 East 33 Street
New York,102,74,PS 116,210 East 33 Street
New York,103,74,The River School/PS 281,425 East 35 Street
New York,104,74,Recreation Center 54,348 East 54 Street
New York,105,74,Campos Community Center,611 East 13 Street
New York,106,74,PS 15,333 East 4 Street
New York,107,74,Armenian Church,630 2 Avenue
New York,001,75,The Clinton School for Writers and Artists,10 East 15 Street
New York,002,75,The Clinton School for Writers and Artists,10 East 15 Street
New York,003,75,Lesbian And Gay Center,208 West 13 Street
New York,004,75,Lesbian And Gay Center,208 West 13 Street
New York,005,75,The Clinton School for Writers and Artists,10 East 15 Street
New York,006,75,The Clinton School for Writers and Artists,10 East 15 Street
New York,007,75,The Clinton School for Writers and Artists,10 East 15 Street
New York,008,75,Andrew Heiskell Library,40 West 20 Street
New York,009,75,Andrew Heiskell Library,40 West 20 Street
New York,010,75,Liberty High School,250 West 18 Street
New York,011,75,Liberty High School,250 West 18 Street
New York,012,75,IS 70,333 West 17 Street
New York,013,75,IS 70,333 West 17 Street
New York,014,75,Bayard Rustin High School,351 West 18 Street
New York,015,75,Bayard Rustin High School,351 West 18 Street
New York,016,75,IS 70,333 West 17 Street
New York,017,75,Associated Blind,135 West 23 Street
New York,018,75,Bayard Rustin High School,351 West 18 Street
